RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2016-06-30
1613,1975,Chester County,County,TN,TN,Jackson,47,23,103971
2228,1976,Crawford County,County,IA,IA,,19,47,94630
1119,1977,Jasper County,County,MS,MS,Laurel,28,61,
2032,1978,Spencer County,County,KY,KY,Louisville/Jefferson County,21,215,171703
1375,1979,Sevier County,County,AR,AR,,5,133,86455
3011,1980,Rockcastle County,County,KY,KY,Richmond-Berea,21,203,67742
384,1981,Bates County,County,MO,MO,Kansas City,29,13,96337
1108,1982,Hughes County,County,SD,SD,Pierre,46,65,179290
799,1983,Wayne County,County,TN,TN,,47,181,77064
2704,1985,Gilchrist County,County,FL,FL,Gainesville,12,41,122978
2736,1986,Jefferson County,County,GA,GA,,13,163,58520
2130,1987,Atchison County,County,KS,KS,Atchison,20,5,79584
1371,1988,Scurry County,County,TX,TX,Snyder,48,415,83436
1719,1989,Garrard County,County,KY,KY,,21,79,130602
1425,1990,Taylor County,County,WV,WV,Clarksburg,54,91,81480
2737,1991,Jefferson County,County,IA,IA,Fairfield,19,101,108879
2773,1992,Lafayette County,County,WI,WI,,55,65,103468
2380,1993,Lawrence County,County,IL,IL,,17,101,51358
293,1994,Polk County,County,TN,TN,Cleveland,47,139,108328
233,1995,Leon County,County,TX,TX,,48,289,138381
977,1996,Dallas County,County,MO,MO,Springfield,29,59,102262
788,1997,Wayne County,County,IL,IL,,17,191,64327
1379,1998,Seward County,County,NE,NE,Lincoln,31,159,154268
684,2000,Piatt County,County,IL,IL,Champaign-Urbana,17,147,137829
73,2001,Gem County,County,ID,ID,Boise City,16,45,169208
2681,2002,Dickinson County,County,IA,IA,Spirit Lake,19,59,203651
120,2002,Clay County,County,IA,IA,Spencer,19,41,117603
1160,2004,Marion County,County,AR,AR,,5,89,106290
2236,2005,Crawford County,County,WI,WI,,55,23,107735
143,2006,Dade County,County,GA,GA,Chattanooga,13,83,125533
2835,2007,Robertson County,County,TX,TX,College Station-Bryan,48,395,111398
88,2008,Lee County,County,TX,TX,,48,287,173071
1532,2009,Barbour County,County,WV,WV,,54,1,57348
1487,2010,Wetzel County,County,WV,WV,,54,103,67276
1312,2011,Pawnee County,County,OK,OK,Tulsa,40,117,73012
990,2012,Dewitt County,County,IL,IL,Bloomington,17,39,87292
1368,2013,Sawyer County,County,WI,WI,,55,113,177898
487,2014,Dukes County,County,MA,MA,Vineyard Haven,25,7,718285
2353,2015,Humboldt County,County,NV,NV,Winnemucca,32,13,204090
1259,2016,Neosho County,County,KS,KS,,20,133,56472
2050,2017,Telfair County,County,GA,GA,,13,271,51849
723,2018,Smith County,County,MS,MS,,28,129,82473
871,2019,Benton County,County,TN,TN,,47,5,80477
1197,2020,Mercer County,County,IL,IL,Davenport-Moline-Rock Island,17,131,82462
274,2021,Pike County,County,IL,IL,,17,149,67232
1726,2022,Gogebic County,County,MI,MI,,26,53,56359
480,2023,Dixie County,County,FL,FL,,12,29,84714
3182,2024,Radford City,County,VA,VA,Blacksburg-Christiansburg-Radford,51,750,148390
2579,2025,Torrance County,County,NM,NM,Albuquerque,35,57,115672
602,2026,Lewis County,County,WV,WV,,54,41,75779
189,2027,Iowa County,County,IA,IA,,19,95,141647
585,2028,Knott County,County,KY,KY,,21,119,57116
440,2029,Clark County,County,IL,IL,,17,23,82562
2505,2030,Richland County,County,ND,ND,Wahpeton,38,77,120165
513,2031,Floyd County,County,IA,IA,,19,67,94788
660,2032,Osage County,County,KS,KS,Topeka,20,139,98499
692,2033,Rabun County,County,GA,GA,,13,241,190451
1801,2034,Jackson Parish,County,LA,LA,,22,49,114545
566,2035,Idaho County,County,ID,ID,,16,49,170762
2613,2036,Alleghany County,County,VA,VA,,51,5,94931
893,2037,Brooks County,County,GA,GA,Valdosta,13,27,94896
1831,2038,Kanabec County,County,MN,MN,,27,65,136733
2502,2039,Richland County,County,IL,IL,,17,159,80192
3046,2040,Vermillion County,County,IN,IN,Terre Haute,18,165,59812
268,2041,Park County,County,CO,CO,Denver-Aurora-Lakewood,8,93,288745
822,2042,Aitkin County,County,MN,MN,,27,1,173398
1520,2043,Ashland County,County,WI,WI,,55,3,95003
380,2044,Baker County,County,OR,OR,,41,1,142159
179,2045,Hill County,County,MT,MT,,30,41,153002
117,2046,Clay County,County,AR,AR,,5,21,43494
1995,2047,Redwood County,County,MN,MN,,27,127,69412
1053,2048,Greene County,County,GA,GA,,13,133,301118
1528,2049,Bamberg County,County,SC,SC,,45,9,59194
427,2050,Casey County,County,KY,KY,,21,45,65839
1434,2051,Tipton County,County,IN,IN,,18,159,107365
3170,2052,King William County,County,VA,VA,Richmond,51,101,183664
266,2053,Page County,County,IA,IA,,19,145,69803
2594,2054,Washburn County,County,WI,WI,,55,129,139873
2680,2055,Dickenson County,County,VA,VA,Big Stone Gap,51,51,58904
836,2056,Arenac County,County,MI,MI,,26,11,72912
917,2057,Carbon County,County,WY,WY,,56,7,156528
2334,2058,Harrison County,County,OH,OH,,39,67,70168
169,2059,Gulf County,County,FL,FL,Panama City,12,45,179909
2458,2061,Nottoway County,County,VA,VA,,51,135,98681
2413,2062,Marshall County,County,OK,OK,,40,95,76028
2522,2063,San Juan County,County,WA,WA,,53,55,510565
170,2064,Hale County,County,AL,AL,Tuscaloosa,1,65,74737
263,2065,Otoe County,County,NE,NE,,31,131,130298
2498,2066,Renville County,County,MN,MN,,27,129,93619
1895,2067,Madison County,County,AR,AR,Fayetteville-Springdale-Rogers,5,87,102271
1898,2068,Madison County,County,IA,IA,Des Moines-West Des Moines,19,121,158041
2316,2069,Hamilton County,County,IA,IA,,19,79,92638
148,2070,Dent County,County,MO,MO,,29,65,92974
269,2071,Park County,County,MT,MT,,30,67,274344
1359,2072,Roseau County,County,MN,MN,,27,135,119313
3252,2073,West Feliciana Parish,County,LA,LA,Baton Rouge,22,125,263637
2440,2074,Moniteau County,County,MO,MO,Jefferson City,29,135,116687
2438,2075,Mitchell County,County,NC,NC,,37,121,123039
621,2076,Macon County,County,MO,MO,,29,121,87286
1844,2077,Kossuth County,County,IA,IA,,19,109,91146
762,2078,Union County,County,FL,FL,,12,125,110082
1734,2079,Grayson County,County,VA,VA,,51,77,100730
2950,2080,Las Animas County,County,CO,CO,,8,71,128806
672,2080,Pecos County,County,TX,TX,,48,371,119771
1728,2082,Gooding County,County,ID,ID,,16,47,127132
1568,2083,Burnett County,County,WI,WI,,55,13,146156
1511,2084,Alamosa County,County,CO,CO,,8,3,162297
2590,2085,Walthall County,County,MS,MS,,28,147,94675
1182,2086,Massac County,County,IL,IL,Paducah,17,127,70395
557,2087,Henry County,County,KY,KY,Louisville/Jefferson County,21,103,116865
2786,2088,Marquette County,County,WI,WI,,55,77,121559
1592,2089,Carroll County,County,IL,IL,,17,15,95960
2313,2091,Gunnison County,County,CO,CO,,8,51,320842
331,2092,Winn Parish,County,LA,LA,,22,127,103495
517,2093,Floyd County,County,VA,VA,Blacksburg-Christiansburg-Radford,51,63,132348
403,2094,Brown County,County,IN,IN,Indianapolis-Carmel-Anderson,18,13,171889
1390,2095,Sibley County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,143,108080
2703,2096,Gasconade County,County,MO,MO,,29,73,112614
657,2097,Nolan County,County,TX,TX,Sweetwater,48,353,61493
1618,2098,Choctaw County,County,OK,OK,,40,23,64084
2960,2099,Livingston County,County,MO,MO,,29,117,98414
1577,2100,Calhoun County,County,SC,SC,Columbia,45,17,136038
1550,2101,Bourbon County,County,KS,KS,,20,11,71997
2943,2102,Jeff Davis County,County,GA,GA,,13,161,71077
643,2103,Mills County,County,IA,IA,Omaha-Council Bluffs,19,129,154328
1236,2104,Morgan County,County,OH,OH,,39,115,80170
2947,2105,Kingfisher County,County,OK,OK,,40,73,106228
457,2106,Craig County,County,OK,OK,,40,35,93101
1256,2107,Nelson County,County,VA,VA,Charlottesville,51,125,210317
2136,2108,Bayfield County,County,WI,WI,,55,7,159680
767,2109,Union County,County,KY,KY,,21,225,69398
2883,2110,Appomattox County,County,VA,VA,Lynchburg,51,11,125371
2204,2111,Cleburne County,County,AL,AL,,1,29,99849
2329,2113,Harrison County,County,IA,IA,Omaha-Council Bluffs,19,85,110475
697,2114,Roane County,County,WV,WV,,54,87,76296
486,2115,Dooly County,County,GA,GA,,13,93,72417
2989,2116,Oglethorpe County,County,GA,GA,Athens-Clarke County,13,221,131548
2372,2117,LaSalle Parish,County,LA,LA,,22,59,84458
2822,2118,Pendleton County,County,KY,KY,Cincinnati,21,191,104281
899,2119,Butler County,County,IA,IA,,19,23,118934
2806,2120,Missaukee County,County,MI,MI,Cadillac,26,113,93007
2447,2121,Moultrie County,County,IL,IL,,17,139,77971
1026,2122,Fulton County,County,PA,PA,,42,57,124633
528,2123,Grand County,County,CO,CO,,8,49,328669
1129,2124,Karnes County,County,TX,TX,,48,255,93678
2315,2125,Hamilton County,County,FL,FL,,12,47,84866
935,2126,Chowan County,County,NC,NC,,37,41,119600
1515,2127,Andrews County,County,TX,TX,Andrews,48,3,126004
2735,2128,Jefferson County,County,FL,FL,Tallahassee,12,65,139237
313,2129,Rusk County,County,WI,WI,,55,107,96742
2521,2130,San Juan County,County,UT,UT,,49,37,163752
619,2131,Macon County,County,GA,GA,,13,193,48215
3054,2132,Washington County,County,IL,IL,,17,189,92114
1006,2133,Estill County,County,KY,KY,,21,65,67353
626,2134,Mason County,County,IL,IL,,17,125,63507
807,2135,White County,County,IL,IL,,17,193,75933
655,2136,Noble County,County,OH,OH,,39,121,98731
1224,2137,Monroe County,County,OH,OH,,39,111,102861
1571,2138,Calhoun County,County,FL,FL,,12,13,79121
2018,2139,Screven County,County,GA,GA,,13,251,79755
2238,2140,Crockett County,County,TN,TN,Jackson,47,33,77025
2057,2141,Trinity County,County,TX,TX,Huntsville,48,455,95537
587,2142,Lamar County,County,AL,AL,,1,75,61082
2697,2143,Faribault County,County,MN,MN,,27,43,86470
1555,2144,Braxton County,County,WV,WV,,54,7,65824
239,2145,Long County,County,GA,GA,Hinesville,13,183,151005
1267,2146,Newton County,County,TX,TX,Beaumont-Port Arthur,48,351,88113
1058,2147,Greene County,County,MS,MS,,28,41,94934
777,2148,Union County,County,SD,SD,Sioux City,46,127,205164
1273,2149,O Brien County,County,IA,IA,,19,141,90683
3105,2150,Mississippi County,County,MO,MO,,29,133,63391
2629,2151,Bienville Parish,County,LA,LA,,22,13,42173
1708,2152,Fleming County,County,KY,KY,,21,69,86168
754,2153,Trigg County,County,KY,KY,Clarksville,21,221,115944
2424,2154,McIntosh County,County,GA,GA,Brunswick,13,191,138560
2611,2155,Allamakee County,County,IA,IA,,19,5,124913
3282,2156,Manassas Park City,County,VA,VA,Washington-Arlington-Alexandria,51,685,245744
1264,2157,Newton County,County,IN,IN,Chicago-Naperville-Elgin,18,111,105806
253,2158,Mono County,County,CA,CA,,6,51,406415
1366,2159,Saline County,County,NE,NE,,31,151,92120
592,2160,Larue County,County,KY,KY,Elizabethtown-Fort Knox,21,123,98119
375,2161,Atoka County,County,OK,OK,,40,5,84578
691,2162,Price County,County,WI,WI,,55,99,96393
1863,2163,Lincoln County,County,AR,AR,Pine Bluff,5,79,58801
3029,2164,Sequatchie County,County,TN,TN,Chattanooga,47,153,112755
1357,2165,Ripley County,County,MO,MO,,29,181,
160,2166,Ford County,County,IL,IL,Champaign-Urbana,17,53,77712
1812,2167,Jackson County,County,TX,TX,,48,239,107507
2232,2168,Crawford County,County,MI,MI,,26,39,78188
3279,2169,Williamsburg City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,830,269056
943,2170,Clarke County,County,VA,VA,Washington-Arlington-Alexandria,51,43,314020
549,2171,Hardy County,County,WV,WV,,54,31,103438
1506,2172,Zapata County,County,TX,TX,Zapata,48,505,78371
1107,2173,Hughes County,County,OK,OK,,40,63,57399
431,2174,Cedar County,County,MO,MO,,29,39,95341
739,2175,Swain County,County,NC,NC,,37,173,150227
229,2176,Lamb County,County,TX,TX,,48,279,40430
2222,2177,Comanche County,County,TX,TX,,48,93,79841
107,2178,Cass County,County,IA,IA,,19,29,87408
2002,2179,Rolette County,County,ND,ND,,38,79,89748
116,2180,Clay County,County,AL,AL,,1,27,80031
2996,2181,Pennington County,County,MN,MN,,27,113,133826
2047,2182,Summers County,County,WV,WV,,54,89,60504
1234,2183,Morgan County,County,KY,KY,,21,175,66410
2237,2184,Crenshaw County,County,AL,AL,,1,41,68697
1114,2185,Jasper County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,159,124374
1055,2186,Greene County,County,IL,IL,,17,61,56322
661,2187,Osage County,County,MO,MO,Jefferson City,29,151,129187
597,2189,Lewis County,County,KY,KY,,21,135,59881
130,2190,Clay County,County,SD,SD,Vermillion,46,27,145900
1463,2192,Wadena County,County,MN,MN,,27,159,103761
982,2193,Dawson County,County,TX,TX,Lamesa,48,115,57385
2223,2193,Converse County,County,WY,WY,,56,9,207663
3276,2195,Martinsville City,County,VA,VA,Martinsville,51,690,51917
121,2196,Clay County,County,IL,IL,,17,25,59697
912,2197,Cannon County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,15,126229
1209,2198,Moffat County,County,CO,CO,Craig,8,81,192527
1098,2199,Howard County,County,AR,AR,,5,61,69130
2056,2200,Trinity County,County,CA,CA,,6,105,251681
1354,2201,Reeves County,County,TX,TX,Pecos,48,389,72040
1408,2202,Sumter County,County,AL,AL,,1,119,49180
950,2203,Colfax County,County,NM,NM,,35,7,124192
1070,2204,Grundy County,County,TN,TN,,47,61,78048
571,2205,Izard County,County,AR,AR,,5,65,76956
1675,2206,Douglas County,County,MO,MO,,29,67,80243
342,2207,York County,County,NE,NE,,31,185,109901
1912,2208,Madison County,County,TX,TX,,48,313,138352
108,2209,Cass County,County,IL,IL,,17,17,78579
2078,2210,Webster County,County,KY,KY,,21,233,43601
3211,2211,Kodiak Island Borough,County,AK,AK,,2,150,279139
1564,2212,Buffalo County,County,WI,WI,,55,11,116096
2165,2213,Callahan County,County,TX,TX,Abilene,48,59,97876
2873,2214,Wilbarger County,County,TX,TX,Vernon,48,487,61595
1228,2216,Monroe County,County,WV,WV,,54,63,89728
1800,2217,Jackson County,County,KY,KY,,21,109,45788
1250,2218,Murray County,County,OK,OK,,40,99,73706
3274,2219,Ketchikan Gateway Borough,County,AK,AK,Ketchikan,2,130,281346
2998,2221,Perquimans County,County,NC,NC,Elizabeth City,37,143,163652
1460,2222,Vinton County,County,OH,OH,,39,163,64597
1984,2223,Pulaski County,County,IN,IN,,18,131,85947
1724,2224,Glacier County,County,MT,MT,,30,35,80206
3180,2225,Presque Isle County,County,MI,MI,,26,141,90511
368,2226,Allen County,County,KS,KS,,20,1,69855
2044,2228,Stewart County,County,TN,TN,,47,161,108752
3098,2229,Koochiching County,County,MN,MN,,27,71,91918
1913,2230,Madison County,County,VA,VA,,51,113,202712
1045,2231,Goshen County,County,WY,WY,,56,15,151294
1715,2232,Fremont County,County,ID,ID,Rexburg,16,43,187949
1499,2233,Wright County,County,IA,IA,,19,197,66612
1640,2234,Conecuh County,County,AL,AL,,1,35,63763
3064,2234,Washington County,County,NC,NC,,37,187,54578
3171,2236,Little River County,County,AR,AR,Texarkana,5,81,69551
1963,2237,Pamlico County,County,NC,NC,New Bern,37,137,154717
372,2238,Amite County,County,MS,MS,McComb,28,5,102026
2146,2239,Bleckley County,County,GA,GA,,13,23,90790
475,2240,Desha County,County,AR,AR,,5,41,41720
3174,2241,Pend Oreille County,County,WA,WA,Spokane-Spokane Valley,53,51,186783
2160,2242,Caldwell County,County,KY,KY,,21,33,57161
1242,2243,Morris County,County,TX,TX,,48,343,76629
2384,2244,Lawrence County,County,MS,MS,,28,77,82060
2782,2246,Lunenburg County,County,VA,VA,,51,111,87645
985,2247,DeKalb County,County,MO,MO,St. Joseph,29,63,123342
2617,2248,Appanoose County,County,IA,IA,,19,7,75007
1042,2249,Glades County,County,FL,FL,,12,43,112624
1546,2250,Bledsoe County,County,TN,TN,,47,7,87087
2831,2252,Red River County,County,TX,TX,,48,387,54779
275,2253,Pike County,County,IN,IN,Jasper,18,125,79470
2275,2254,Franklin County,County,ID,ID,Logan,16,41,186853
1765,2255,Haskell County,County,OK,OK,,40,61,66076
2631,2256,Blackford County,County,IN,IN,,18,9,67425
2547,2257,Shoshone County,County,ID,ID,,16,79,98163
237,2258,Linn County,County,MO,MO,,29,115,58115
1194,2259,Menard County,County,IL,IL,Springfield,17,129,147222
901,2260,Butler County,County,KY,KY,Bowling Green,21,31,79209
830,2260,Amelia County,County,VA,VA,Richmond,51,7,171226
2882,2262,Yalobusha County,County,MS,MS,,28,161,81801
1166,2263,Marion County,County,KS,KS,,20,115,79589
742,2264,Terry County,County,TX,TX,,48,445,62832
2407,2265,Marshall County,County,IL,IL,Peoria,17,123,83735
2227,2266,Crawford County,County,GA,GA,Macon-Bibb County,13,79,106789
1334,2267,Powell County,County,KY,KY,,21,197,72792
2651,2268,Charlotte County,County,VA,VA,,51,37,90521
1820,2269,Johnson County,County,IL,IL,,17,87,89229
1980,2270,Prowers County,County,CO,CO,,8,99,73796
764,2271,Union County,County,IA,IA,,19,175,82898
1932,2272,Millard County,County,UT,UT,,49,27,141581
3256,2273,Jefferson Davis County,County,MS,MS,,28,65,76873
319,2274,Todd County,County,KY,KY,,21,219,75898
1067,2275,Grundy County,County,IA,IA,Waterloo-Cedar Falls,19,75,129173
2200,2276,Chippewa County,County,MN,MN,,27,23,83293
2654,2277,Chickasaw County,County,IA,IA,,19,37,111032
854,2278,Barton County,County,MO,MO,,29,11,81305
106,2279,Camp County,County,TX,TX,,48,63,93943
732,2280,Stone County,County,AR,AR,,5,137,104086
3113,2281,Northampton County,County,VA,VA,,51,131,218416
2632,2282,Bollinger County,County,MO,MO,Cape Girardeau,29,17,96192
3272,2283,Falls Church City,County,VA,VA,Washington-Arlington-Alexandria,51,610,698443
3245,2284,Northumberland County,County,VA,VA,,51,133,268181
680,2285,Perry County,County,MS,MS,Hattiesburg,28,111,87674
1019,2286,Fulton County,County,AR,AR,,5,49,88887
3094,2287,Greensville County,County,VA,VA,,51,81,74824
2976,2288,Montgomery County,County,MO,MO,,29,139,79955
1904,2289,Madison County,County,MO,MO,,29,123,77180
520,2290,Gates County,County,NC,NC,Virginia Beach-Norfolk-Newport News,37,73,112130
2462,2291,Okfuskee County,County,OK,OK,,40,107,62539
2184,2292,Charlton County,County,GA,GA,,13,49,91214
1382,2293,Shelby County,County,IA,IA,,19,165,119868
2257,2294,Edmonson County,County,KY,KY,Bowling Green,21,61,83939
600,2294,Lewis County,County,TN,TN,,47,101,81813
3215,2296,Poquoson City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,735,307939
1414,2298,Sussex County,County,VA,VA,Richmond,51,183,97468
2618,2299,Archuleta County,County,CO,CO,,8,7,271693
2189,2300,Cherokee County,County,IA,IA,,19,35,87343
1982,2301,Pulaski County,County,GA,GA,Warner Robins,13,235,84281
1392,2302,Sierra County,County,NM,NM,,35,51,106410
3008,2303,Rio Grande County,County,CO,CO,,8,105,161203
1461,2304,Wabash County,County,IL,IL,,17,185,82429
881,2305,Blaine County,County,OK,OK,,40,11,54754
544,2306,Grant County,County,WV,WV,,54,23,99502
551,2307,Heard County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,149,103299
191,2308,Iron County,County,MI,MI,,26,71,64451
934,2309,Chicot County,County,AR,AR,,5,17,42719
1666,2311,Decatur County,County,TN,TN,,47,39,77868
638,2312,Meigs County,County,TN,TN,,47,121,145389
3057,2313,Washington County,County,KY,KY,,21,229,104594
967,2314,Custer County,County,MT,MT,,30,17,145014
2906,2315,Cottonwood County,County,MN,MN,,27,33,68858
1507,2316,Zavala County,County,TX,TX,,48,507,57288
1489,2317,Wilcox County,County,AL,AL,,1,131,75166
2144,2318,Big Horn County,County,WY,WY,,56,3,141656
1811,2319,Jackson County,County,TN,TN,Cookeville,47,87,80977
2072,2320,Washita County,County,OK,OK,,40,149,61000
3199,2321,West Carroll Parish,County,LA,LA,,22,123,70203
95,2322,Bath County,County,KY,KY,Mount Sterling,21,11,76030
1012,2323,Fergus County,County,MT,MT,,30,27,159880
245,2324,Lyon County,County,IA,IA,,19,119,118347
3002,2325,Pushmataha County,County,OK,OK,,40,127,72206
656,2326,Noble County,County,OK,OK,,40,103,72973
2272,2327,Franklin County,County,FL,FL,,12,37,242798
456,2329,Coosa County,County,AL,AL,Talladega-Sylacauga,1,37,84045
222,2329,Lake County,County,MI,MI,,26,85,65428
2392,2331,Live Oak County,County,TX,TX,,48,297,119841
1304,2332,Owyhee County,County,ID,ID,Boise City,16,73,141289
1553,2333,Bradley County,County,AR,AR,,5,11,55196
1350,2334,Ramsey County,County,ND,ND,,38,71,144034
2014,2335,Sanders County,County,MT,MT,,30,89,197843
2746,2336,Jefferson County,County,MT,MT,Helena,30,43,253480
2778,2337,Lancaster County,County,VA,VA,,51,103,234422
1152,2338,Louisa County,County,IA,IA,,19,115,92014
1749,2339,Hancock County,County,IA,IA,,19,81,93896
1148,2340,Leslie County,County,KY,KY,,21,131,
2636,2341,Box Butte County,County,NE,NE,,31,13,88101
1888,2342,Lowndes County,County,AL,AL,Montgomery,1,85,72245
272,2343,Pike County,County,AR,AR,,5,109,76503
3203,2344,Chattahoochee County,County,GA,GA,Columbus,13,53,64816
545,2345,Green County,County,KY,KY,,21,87,73775
705,2346,Scott County,County,AR,AR,,5,127,67223
2595,2347,Watonwan County,County,MN,MN,,27,165,68571
3185,2348,Saint Helena Parish,County,LA,LA,Baton Rouge,22,91,122068
227,2349,Lake County,County,SD,SD,,46,79,146151
1244,2350,Morrow County,County,OR,OR,Hermiston-Pendleton,41,49,132755
2612,2351,Alleghany County,County,NC,NC,,37,5,154644
1850,2352,Latimer County,County,OK,OK,,40,77,54438
506,2353,Essex County,County,VA,VA,,51,57,177782
784,2354,Walsh County,County,ND,ND,,38,99,88438
2395,2355,Mackinac County,County,MI,MI,,26,97,73717
377,2356,Bacon County,County,GA,GA,,13,5,71522
849,2357,Barnes County,County,ND,ND,,38,3,107222
2549,2357,Skamania County,County,WA,WA,Portland-Vancouver-Hillsboro,53,59,272099
3003,2359,Red Willow County,County,NE,NE,,31,145,85974
2909,2360,Cumberland County,County,IL,IL,Charleston-Mattoon,17,35,85307
492,2361,Early County,County,GA,GA,,13,99,69032
508,2362,Evans County,County,GA,GA,,13,109,82476
1586,2363,Candler County,County,GA,GA,,13,43,98073
298,2364,Pope County,County,MN,MN,,27,121,165479
2147,2366,Boundary County,County,ID,ID,,16,21,174628
1219,2367,Monroe County,County,KY,KY,,21,171,60636
2803,2368,Middlesex County,County,VA,VA,,51,119,247598
2361,2369,Johnston County,County,OK,OK,,40,69,70439
1742,2370,Guthrie County,County,IA,IA,Des Moines-West Des Moines,19,77,110676
825,2371,Alcona County,County,MI,MI,,26,1,92637
968,2372,Custer County,County,NE,NE,,31,41,
2977,2373,Montgomery County,County,MS,MS,,28,97,56767
693,2374,Rains County,County,TX,TX,,48,379,125085
1567,2374,Bullock County,County,AL,AL,,1,11,
1294,2376,Oregon County,County,MO,MO,,29,149,
2876,2377,Winnebago County,County,IA,IA,,19,189,96401
223,2377,Lake County,County,MN,MN,,27,75,150949
265,2379,Owen County,County,KY,KY,,21,187,104195
1361,2380,Sabine County,County,TX,TX,,48,403,81560
1594,2381,Carroll County,County,KY,KY,,21,41,83983
1443,2382,Tunica County,County,MS,MS,Memphis,28,143,111554
2436,2383,Mitchell County,County,IA,IA,,19,131,110182
132,2384,Clay County,County,TX,TX,Wichita Falls,48,77,92571
2970,2385,Montgomery County,County,IA,IA,,19,137,69940
2230,2386,Crawford County,County,IN,IN,,18,25,83102
2274,2387,Franklin County,County,IA,IA,,19,69,80801
326,2388,Ward County,County,TX,TX,,48,475,83562
192,2389,Iron County,County,MO,MO,,29,93,
3144,2390,Switzerland County,County,IN,IN,,18,155,104132
2291,2391,Franklin County,County,TX,TX,,48,159,148812
1491,2393,Wilkes County,County,GA,GA,,13,317,80701
128,2395,Clay County,County,NC,NC,,37,43,163984
1883,2396,Lincoln County,County,WA,WA,,53,43,177733
1174,2397,Marion County,County,TX,TX,,48,315,114557
1271,2398,Nowata County,County,OK,OK,,40,105,59094
949,2399,Colfax County,County,NE,NE,,31,37,98278
1134,2400,Keokuk County,County,IA,IA,,19,107,72001
2004,2401,Runnels County,County,TX,TX,,48,399,53712
882,2402,Blanco County,County,TX,TX,,48,31,266185
752,2403,Towns County,County,GA,GA,,13,281,193499
1997,2405,Ritchie County,County,WV,WV,,54,85,58043
675,2406,Perry County,County,AR,AR,Little Rock-North Little Rock-Conway,5,105,73948
3264,2407,Yellow Medicine County,County,MN,MN,,27,173,74235
79,2410,Lee County,County,AR,AR,,5,77,32183
2615,2411,Allendale County,County,SC,SC,,45,5,31673
92,2413,Sac County,County,IA,IA,,19,161,82356
1177,2414,Martin County,County,IN,IN,,18,101,82430
500,2415,Emmet County,County,IA,IA,,19,63,79917
1627,2416,Clinton County,County,KY,KY,,21,53,66882
1309,2417,Parmer County,County,TX,TX,,48,369,87105
1803,2418,Jackson County,County,MN,MN,,27,63,92729
1069,2419,Grundy County,County,MO,MO,,29,79,63535
2081,2420,Webster County,County,MS,MS,,28,155,94015
2563,2421,Sublette County,County,WY,WY,,56,35,278820
196,2422,Juab County,County,UT,UT,Provo-Orem,49,23,173047
2817,2424,Ochiltree County,County,TX,TX,,48,357,
598,2425,Lewis County,County,MO,MO,Quincy,29,111,84972
3053,2426,Washington County,County,ID,ID,,16,87,127935
2813,2428,Nantucket County,County,MA,MA,,25,19,1374091
743,2429,Teton County,County,ID,ID,Jackson,16,81,272706
694,2430,Ralls County,County,MO,MO,Hannibal,29,173,116262
575,2431,Jones County,County,NC,NC,New Bern,37,103,84891
1999,2432,Roberts County,County,SD,SD,,46,109,101953
1102,2433,Howard County,County,MO,MO,,29,89,105431
2161,2434,Caldwell Parish,County,LA,LA,,22,21,69578
420,2436,Butte County,County,SD,SD,,46,19,128410
2432,2437,Metcalfe County,County,KY,KY,Glasgow,21,169,69687
303,2438,Rice County,County,KS,KS,,20,159,61904
914,2439,Carbon County,County,MT,MT,Billings,30,9,276196
1141,2439,Lanier County,County,GA,GA,Valdosta,13,173,105936
2916,2441,Cumberland County,County,VA,VA,,51,49,142385
348,2442,Yuma County,County,CO,CO,,8,125,139594
3078,2443,White Pine County,County,NV,NV,,32,33,108689
2198,2444,Cheyenne County,County,NE,NE,,31,33,130626
993,2445,Dimmit County,County,TX,TX,,48,127,80254
404,2446,Brown County,County,KS,KS,,20,13,78130
1818,2447,Johnson County,County,GA,GA,Dublin,13,167,61920
910,2447,Camden County,County,NC,NC,Elizabeth City,37,29,215279
1454,2450,Valley County,County,ID,ID,,16,85,261938
2352,2451,Humboldt County,County,IA,IA,,19,91,94080
3124,2452,Saint Clair County,County,MO,MO,,29,185,90758
740,2453,Swift County,County,MN,MN,,27,151,98436
3106,2454,Montmorency County,County,MI,MI,,26,119,74929
2041,2456,Stevens County,County,MN,MN,,27,149,119793
666,2457,Ozark County,County,MO,MO,,29,153,126472
1116,2458,Jasper County,County,IL,IL,,17,79,71503
306,2459,Rock County,County,MN,MN,,27,133,109377
647,2460,Modoc County,County,CA,CA,,6,49,120120
1573,2461,Calhoun County,County,IA,IA,,19,25,74467
690,2462,Pratt County,County,KS,KS,,20,151,74626
236,2462,Linn County,County,KS,KS,Kansas City,20,107,98972
3251,2464,Valdez Cordova Borough,County,AK,AK,,2,261,214159
2559,2465,Stephens County,County,TX,TX,,48,429,70886
1774,2466,Hickory County,County,MO,MO,,29,85,
2663,2468,Claiborne County,County,MS,MS,Vicksburg,28,21,
366,2469,Alger County,County,MI,MI,,26,3,100110
